match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
65,qm,red,835,8179,5756,42,42,15,15,Exited,Exited,Exited,0,0,0,0,27,2,2,0,0,0,0,0,0,25,None,Hang,None,NotLevel,0,0,0,0
65,qm,blue,6742,7232,6013,76,76,29,15,Exited,Exited,Exited,14,1,0,3,47,12,0,0,6,0,1,0,0,35,Park,Park,Hang,NotLevel,0,0,0,0
66,qm,red,7692,4840,573,96,96,27,15,Exited,Exited,Exited,12,0,0,3,69,19,3,2,5,0,1,0,0,50,None,Hang,Hang,NotLevel,0,0,0,0
66,qm,blue,5090,5197,8280,34,34,15,15,Exited,Exited,Exited,0,0,0,0,19,4,4,0,0,0,0,0,0,15,Park,Park,Park,IsLevel,0,0,0,0
67,qm,red,548,4130,4768,206,206,51,15,Exited,Exited,Exited,36,0,0,9,95,50,0,6,16,0,1,0,0,45,Hang,Park,None,IsLevel,60,0,1,0
67,qm,blue,4758,5695,7856,55,55,10,10,None,Exited,Exited,0,0,0,0,30,0,0,0,0,0,0,0,0,30,Hang,Park,None,NotLevel,15,0,4,0
68,qm,red,33,2591,5532,108,108,23,15,Exited,Exited,Exited,8,0,0,2,85,20,0,2,7,0,1,0,0,65,Hang,None,Hang,IsLevel,0,0,0,0
68,qm,blue,3538,247,5214,114,114,31,15,Exited,Exited,Exited,16,0,2,1,83,38,3,1,16,0,1,0,0,45,Hang,None,Park,IsLevel,0,0,0,0
69,qm,red,4854,1481,5531,103,103,22,10,Exited,Exited,None,12,0,0,3,51,16,0,0,8,0,1,0,0,35,Park,Hang,Park,NotLevel,30,0,0,0
69,qm,blue,7865,240,94,74,74,22,10,None,Exited,Exited,12,0,0,3,52,2,2,0,0,0,0,0,0,50,None,Hang,Hang,NotLevel,0,0,2,0
70,qm,red,7145,5577,548,74,74,14,10,Exited,None,Exited,4,0,0,1,60,25,0,3,8,0,1,0,0,35,Park,Park,Hang,NotLevel,0,1,1,0
70,qm,blue,7716,7191,7692,59,59,10,10,None,Exited,Exited,0,0,0,0,31,1,1,0,0,0,0,0,0,30,None,Hang,Park,NotLevel,18,0,0,0
